cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.001207,1.132208,,SOPRA,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,MAINJACK,0.001228,5.154198,,SOPRA,"pavimento di C a 5.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001802,1.132198,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK1,0.0001871,5.154198,,sotto,"pavimento di C a 5.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001802,1.132198,,sotto,"pavimento di C a 1.000 s, cond 1"
mai,rif,1000,3.818,10,100k,C_pav,FIXJACK2,0.0001871,5.154198,,sotto,"pavimento di C a 5.000 s, cond 1"
sempre,rif,1000,3.818,10,100k,B1,MAINJACK,5.762e-08,2.235167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK1,1.831e-08,8.210167,,sotto,"riferimento sempre in mute, da 0,5 s"
sempre,rif,1000,3.818,10,100k,B1,FIXJACK2,1.831e-08,6.253167,,sotto,"riferimento sempre in mute, da 0,5 s"
ev,ldr_td3,1000,3.818,10,100k,A_ins,MAINJACK,12.71,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_td3,1000,3.818,10,100k,A_rel,MAINJACK,12.71,5.000021,2.000,SOPRA,riferimento mai
ev,ldr_td3,1000,3.818,10,100k,B2,MAINJACK,3.009e-06,4.120906,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_td3,1000,3.818,10,100k,C1_ins,MAINJACK,0.005563,1.897990,,SOPRA,"diagnostica, cond 1"
ev,ldr_td3,1000,3.818,10,100k,C1_rel,MAINJACK,1.245,7.704510,,SOPRA,"diagnostica, cond 1"
ev,ldr_td3,1000,3.818,10,100k,C2_ins,MAINJACK,0.005563,1.897990,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_td3,1000,3.818,10,100k,C2_rel,MAINJACK,1.246,7.704510,,SOPRA,"riferimento mai, cond 1"
ev,ldr_td3,1000,3.818,10,100k,A_ins,FIXJACK1,4.033,1.000021,2.000,SOPRA,riferimento sempre
ev,ldr_td3,1000,3.818,10,100k,A_rel,FIXJACK1,4.033,5.000021,2.000,SOPRA,riferimento mai
ev,ldr_td3,1000,3.818,10,100k,B2,FIXJACK1,9.617e-07,4.120906,,sotto,mute da t_ins+t_grad+20 ms a t_rel
ev,ldr_td3,1000,3.818,10,100k,C1_ins,FIXJACK1,0.001566,1.897990,,SOPRA,"diagnostica, cond 1"
ev,ldr_td3,1000,3.818,10,100k,C1_rel,FIXJACK1,0.3953,7.704510,,SOPRA,"diagnostica, cond 1"
ev,ldr_td3,1000,3.818,10,100k,C2_ins,FIXJACK1,0.001566,1.897990,,SOPRA,"riferimento sempre, cond 1"
ev,ldr_td3,1000,3.818,10,100k,C2_rel,FIXJACK1,0.3953,7.704510,,SOPRA,"riferimento mai, cond 1"
ev,ldr_td3,1000,3.818,10,100k,A_ins,FIXJACK2,4.033,1.000021,2.000,SOPRA,riferimento sempre
