mode,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
0db,1m,1,1f,605987,71.3795,80.1894,100k
0db,1m,1,47p,606587,71.223,80.1894,100k
0db,1m,1,100p,607231,71.0459,80.1894,100k
0db,1m,1,220p,608553,70.6433,80.1894,100k
0db,1m,1,470p,610667,69.8046,80.1894,100k
0db,1m,1,1n,612102,68.098,80.1894,100k
0db,1m,1,1.5n,609794,66.6845,80.1894,100k
0db,1m,1,2.2n,601990,65.158,80.1894,100k
0db,1m,1,2.7n,594587,64.3907,80.1894,100k
0db,1m,1,3.3n,584881,63.7753,80.1894,100k
0db,1m,1,4.7n,563058,63.2243,80.1894,100k
0db,1m,2,1f,605987,71.3795,80.1894,100k
0db,1m,2,47p,606602,71.2228,80.1894,100k
0db,1m,2,100p,607294,71.0455,80.1894,100k
0db,1m,2,220p,608857,70.6413,80.1894,100k
0db,1m,2,470p,612095,69.788,80.1894,100k
0db,1m,2,1n,618914,67.9266,80.1894,100k
0db,1m,2,1.5n,625276,66.1045,80.1894,100k
0db,1m,2,2.2n,633826,63.4551,80.1894,100k
0db,1m,2,2.7n,639625,61.4963,80.1894,100k
0db,1m,2,3.3n,645976,59.0909,80.1894,100k
0db,1m,2,4.7n,657682,53.3327,80.1893,100k
0db,1k,1,1f,605966,71.1895,80.1894,100k
0db,1k,1,47p,606566,71.0328,80.1894,100k
0db,1k,1,100p,607209,70.8555,80.1894,100k
0db,1k,1,220p,608531,70.4525,80.1894,100k
0db,1k,1,470p,610645,69.6133,80.1894,100k
0db,1k,1,1n,612080,67.9062,80.1894,100k
0db,1k,1,1.5n,609772,66.4935,80.1894,100k
0db,1k,1,2.2n,601970,64.9694,80.1894,100k
0db,1k,1,2.7n,594568,64.2044,80.1894,100k
0db,1k,1,3.3n,584863,63.5921,80.1894,100k
0db,1k,1,4.7n,563043,63.0478,80.1894,100k
0db,1k,2,1f,605966,71.1895,80.1894,100k
0db,1k,2,47p,606580,71.0327,80.1894,100k
0db,1k,2,100p,607272,70.8551,80.1894,100k
0db,1k,2,220p,608835,70.4505,80.1894,100k
0db,1k,2,470p,612073,69.5962,80.1894,100k
0db,1k,2,1n,618890,67.7327,80.1894,100k
0db,1k,2,1.5n,625252,65.9087,80.1894,100k
0db,1k,2,2.2n,633799,63.2568,80.1894,100k
0db,1k,2,2.7n,639597,61.2963,80.1894,100k
0db,1k,2,3.3n,645947,58.8892,80.1894,100k
0db,1k,2,4.7n,657651,53.1276,80.1893,100k
0db,2.5k,1,1f,605892,70.9067,80.1894,100k
0db,2.5k,1,47p,606492,70.7498,80.1894,100k
0db,2.5k,1,100p,607135,70.5722,80.1894,100k
0db,2.5k,1,220p,608456,70.1686,80.1894,100k
0db,2.5k,1,470p,610569,69.3285,80.1894,100k
0db,2.5k,1,1n,612003,67.621,80.1894,100k
0db,2.5k,1,1.5n,609698,66.2095,80.1894,100k
0db,2.5k,1,2.2n,601901,64.689,80.1894,100k
0db,2.5k,1,2.7n,594502,63.9275,80.1894,100k
0db,2.5k,1,3.3n,584802,63.3195,80.1894,100k
0db,2.5k,1,4.7n,562990,62.785,80.1894,100k
0db,2.5k,2,1f,605892,70.9067,80.1894,100k
0db,2.5k,2,47p,606506,70.7495,80.1894,100k
0db,2.5k,2,100p,607198,70.5717,80.1894,100k
0db,2.5k,2,220p,608760,70.1664,80.1894,100k
0db,2.5k,2,470p,611996,69.3108,80.1894,100k
0db,2.5k,2,1n,618808,67.4445,80.1894,100k
0db,2.5k,2,1.5n,625166,65.6178,80.1894,100k
0db,2.5k,2,2.2n,633707,62.9626,80.1894,100k
0db,2.5k,2,2.7n,639502,60.9998,80.1894,100k
0db,2.5k,2,3.3n,645845,58.5905,80.1894,100k
0db,2.5k,2,4.7n,657544,52.8249,80.1893,100k
0db,2.571k,1,1f,605887,70.8934,80.1894,100k
0db,2.571k,1,47p,606487,70.7364,80.1894,100k
0db,2.571k,1,100p,607130,70.5588,80.1894,100k
0db,2.571k,1,220p,608452,70.1552,80.1894,100k
0db,2.571k,1,470p,610564,69.3151,80.1894,100k
0db,2.571k,1,1n,611999,67.6076,80.1894,100k
0db,2.571k,1,1.5n,609693,66.1961,80.1894,100k
0db,2.571k,1,2.2n,601897,64.6758,80.1894,100k
0db,2.571k,1,2.7n,594498,63.9145,80.1894,100k
0db,2.571k,1,3.3n,584799,63.3066,80.1894,100k
0db,2.571k,1,4.7n,562986,62.7726,80.1894,100k
0db,2.571k,2,1f,605887,70.8934,80.1894,100k
0db,2.571k,2,47p,606501,70.7362,80.1894,100k
0db,2.571k,2,100p,607193,70.5583,80.1894,100k
0db,2.571k,2,220p,608755,70.153,80.1894,100k
0db,2.571k,2,470p,611992,69.2973,80.1894,100k
0db,2.571k,2,1n,618803,67.4309,80.1894,100k
0db,2.571k,2,1.5n,625161,65.6042,80.1894,100k
0db,2.571k,2,2.2n,633701,62.9488,80.1894,100k
0db,2.571k,2,2.7n,639496,60.9859,80.1894,100k
0db,2.571k,2,3.3n,645839,58.5765,80.1894,100k
0db,2.571k,2,4.7n,657537,52.8107,80.1893,100k
0db,2.611k,1,1f,605885,70.8862,80.1874,100k
0db,2.611k,1,47p,606485,70.7292,80.1874,100k
0db,2.611k,1,100p,607128,70.5516,80.1874,100k
0db,2.611k,1,220p,608449,70.148,80.1874,100k
0db,2.611k,1,470p,610561,69.3079,80.1874,100k
0db,2.611k,1,1n,611996,67.6004,80.1874,100k
0db,2.611k,1,1.5n,609690,66.189,80.1874,100k
0db,2.611k,1,2.2n,601894,64.6688,80.1874,100k
0db,2.611k,1,2.7n,594496,63.9075,80.1874,100k
0db,2.611k,1,3.3n,584796,63.2998,80.1874,100k
0db,2.611k,1,4.7n,562984,62.7661,80.1874,100k
0db,2.611k,2,1f,605885,70.8862,80.1874,100k
0db,2.611k,2,47p,606499,70.7291,80.1874,100k
0db,2.611k,2,100p,607190,70.5512,80.1874,100k
0db,2.611k,2,220p,608752,70.1458,80.1874,100k
0db,2.611k,2,470p,611989,69.2901,80.1874,100k
0db,2.611k,2,1n,618799,67.4237,80.1874,100k
0db,2.611k,2,1.5n,625158,65.5969,80.1874,100k
0db,2.611k,2,2.2n,633697,62.9414,80.1874,100k
0db,2.611k,2,2.7n,639492,60.9785,80.1874,100k
0db,2.611k,2,3.3n,645834,58.569,80.1873,100k
0db,2.611k,2,4.7n,657532,52.8032,80.1873,100k
0db,1m,1,1f,605205,71.3769,80.0036,10k
0db,1m,1,47p,605797,71.2221,80.0036,10k
0db,1m,1,100p,606432,71.047,80.0036,10k
0db,1m,1,220p,607737,70.6488,80.0036,10k
0db,1m,1,470p,609826,69.8196,80.0037,10k
0db,1m,1,1n,611264,68.1313,80.0037,10k
0db,1m,1,1.5n,609019,66.731,80.0037,10k
0db,1m,1,2.2n,601375,65.2134,80.0037,10k
0db,1m,1,2.7n,594082,64.4479,80.0038,10k
0db,1m,1,3.3n,584505,63.8306,80.0038,10k
0db,1m,1,4.7n,562887,63.2698,80.0039,10k
