cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,695714,73.9535,77.685
1,0,1m,47p,696668,73.7693,77.685
1,0,1m,100p,697745,73.5604,77.685
1,0,1m,220p,700183,73.0833,77.685
1,0,1m,470p,705262,72.0704,77.685
1,0,1m,1n,716210,69.8288,77.685
1,0,1m,2.2n,740716,64.2926,77.685
1,0,1m,4.7n,779652,51.2678,77.6849
1,0,430,1f,695704,73.8593,77.685
1,0,430,47p,696659,73.675,77.685
1,0,430,100p,697735,73.466,77.685
1,0,430,220p,700174,72.9885,77.685
1,0,430,470p,705253,71.9749,77.685
1,0,430,1n,716199,69.7319,77.685
1,0,430,2.2n,740704,64.1925,77.685
1,0,430,4.7n,779638,51.1628,77.6849
1,6,1m,1f,696495,73.9588,77.8196
1,6,1m,47p,696706,73.9122,77.8196
1,6,1m,100p,696864,73.8601,77.8196
1,6,1m,220p,696911,73.7507,77.8196
1,6,1m,470p,695950,73.5916,77.8196
1,6,1m,1n,692841,73.5212,77.8196
1,6,1m,2.2n,689518,73.6348,77.8196
1,6,1m,4.7n,687992,73.7579,77.8196
1,6,430,1f,696486,73.8645,77.8196
1,6,430,47p,696696,73.8178,77.8196
1,6,430,100p,696854,73.7658,77.8196
1,6,430,220p,696902,73.6563,77.8196
1,6,430,470p,695941,73.4973,77.8196
1,6,430,1n,692832,73.4274,77.8196
1,6,430,2.2n,689509,73.5414,77.8196
1,6,430,4.7n,687983,73.6647,77.8196
1,12,1m,1f,696701,73.9602,77.8554
1,12,1m,47p,696756,73.9484,77.8554
1,12,1m,100p,696803,73.9351,77.8554
1,12,1m,220p,696848,73.9063,77.8554
1,12,1m,470p,696702,73.8578,77.8554
1,12,1m,1n,695919,73.8164,77.8554
1,12,1m,2.2n,694689,73.8376,77.8554
1,12,1m,4.7n,693994,73.8821,77.8554
1,12,430,1f,696692,73.8659,77.8554
1,12,430,47p,696747,73.8541,77.8554
1,12,430,100p,696794,73.8408,77.8554
1,12,430,220p,696839,73.812,77.8554
1,12,430,470p,696692,73.7635,77.8554
1,12,430,1n,695910,73.7222,77.8554
1,12,430,2.2n,694680,73.7435,77.8554
1,12,430,4.7n,693985,73.7881,77.8554
2,0,1m,1f,699052,73.9767,78.2739
2,0,1m,47p,700024,73.7907,78.2739
2,0,1m,100p,701121,73.5799,78.2739
2,0,1m,220p,703606,73.0982,78.2739
2,0,1m,470p,708808,72.0743,78.2739
2,0,1m,1n,720059,69.8057,78.2738
2,0,1m,2.2n,745375,64.1866,78.2738
2,0,1m,4.7n,785613,50.9223,78.2738
2,0,430,1f,699042,73.8821,78.2739
2,0,430,47p,700015,73.696,78.2739
2,0,430,100p,701112,73.485,78.2739
2,0,430,220p,703597,73.0029,78.2739
2,0,430,470p,708798,71.9784,78.2739
2,0,430,1n,720048,69.7082,78.2738
2,0,430,2.2n,745363,64.0859,78.2738
2,0,430,4.7n,785600,50.8165,78.2738
2,6,1m,1f,699834,73.9823,78.4174
2,6,1m,47p,700030,73.9356,78.4174
2,6,1m,100p,700127,73.8847,78.4174
2,6,1m,220p,699908,73.7887,78.4174
2,6,1m,470p,698484,73.6993,78.4174
2,6,1m,1n,696122,73.7269,78.4174
2,6,1m,2.2n,694556,73.819,78.4174
2,6,1m,4.7n,693959,73.8798,78.4174
2,6,430,1f,699825,73.8876,78.4174
2,6,430,47p,700020,73.8409,78.4174
2,6,430,100p,700118,73.7899,78.4174
2,6,430,220p,699898,73.6939,78.4174
2,6,430,470p,698474,73.6048,78.4174
2,6,430,1n,696112,73.6326,78.4174
2,6,430,2.2n,694547,73.7249,78.4174
2,6,430,4.7n,693950,73.7858,78.4174
2,12,1m,1f,700043,73.9839,78.456
2,12,1m,47p,700096,73.9719,78.456
2,12,1m,100p,700130,73.9587,78.456
2,12,1m,220p,700117,73.9319,78.456
2,12,1m,470p,699812,73.8981,78.456
2,12,1m,1n,699074,73.8928,78.456
2,12,1m,2.2n,698434,73.9211,78.456
2,12,1m,4.7n,698167,73.9447,78.456
2,12,430,1f,700033,73.8891,78.456
2,12,430,47p,700086,73.8772,78.456
2,12,430,100p,700121,73.864,78.456
2,12,430,220p,700107,73.8371,78.456
2,12,430,470p,699803,73.8034,78.456
2,12,430,1n,699065,73.7982,78.456
2,12,430,2.2n,698425,73.8265,78.456
2,12,430,4.7n,698157,73.8501,78.456
