cella,variante,f_hz,amp,gm,rl,grandezza,uscita,picco_V,t_picco_s,finestra_s,esito,nota
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,A_rel,MAINJACK,8.16,10.000240,2.000,SOPRA,riferimento g10mai_20k
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,B2,MAINJACK,1.351e-06,8.026927,,sotto,mute da t_ins+t_grad+20 ms a t_rel
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,C1_ins,MAINJACK,0.0001117,8.000031,,sotto,"diagnostica, cond 1"
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,C1_rel,MAINJACK,0.000283,10.000604,,sotto,"diagnostica, cond 1"
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,C2_rel,MAINJACK,0.1247,9.999937,,SOPRA,"riferimento g10mai_20k, cond 1"
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,S_ins,MAINJACK,0,,,sotto,dB in 100 ms sopra -70 dB; pieno 11.44 V da g10mai_20k
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,S_rel,MAINJACK,0,,,sotto,dB in 100 ms sopra -70 dB; pieno 11.44 V da g10mai_20k
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,A_rel,FIXJACK1,2.692,10.026563,2.000,SOPRA,riferimento g10mai_20k
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,B2,FIXJACK1,3.185e-07,8.020052,,sotto,mute da t_ins+t_grad+20 ms a t_rel
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,C1_ins,FIXJACK1,5.057e-11,8.000542,,sotto,"diagnostica, cond 1"
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,C1_rel,FIXJACK1,9.385e-05,10.000604,,sotto,"diagnostica, cond 1"
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,C2_rel,FIXJACK1,0.006212,10.000125,,SOPRA,"riferimento g10mai_20k, cond 1"
gm0x10_20k_c,ldr_v4_td6_BB,20000,3.818,0a10,100k,S_ins,FIXJACK1,0,,,sotto,dB in 100 ms sopra -70 dB; pieno 3.816 V da g10mai_20k
