cand,pos,rsrc,cwire,fcross_hz,pm_deg,tdb_10hz
1,0,1m,1f,936546,67.54,79.0109
1,0,1m,47p,939266,67.226,79.0109
1,0,1m,100p,942358,66.8675,79.0109
1,0,1m,220p,949454,66.0382,79.0109
1,0,1m,470p,964918,64.2212,79.0109
1,0,1m,1n,1.00064E+06,59.9192,79.0109
1,0,1m,2.2n,1.09658E+06,47.1637,79.0108
1,0,1m,4.7n,1.17387E+06,17.522,79.0108
1,0,430,1f,936523,67.4138,79.0109
1,0,430,47p,939243,67.0994,79.0109
1,0,430,100p,942335,66.7405,79.0109
1,0,430,220p,949430,65.9104,79.0109
1,0,430,470p,964892,64.0914,79.0109
1,0,430,1n,1.00061E+06,59.7848,79.0109
1,0,430,2.2n,1.09653E+06,47.0177,79.0108
1,0,430,4.7n,1.17383E+06,17.3666,79.0108
1,6,1m,1f,937683,67.5499,79.1581
1,6,1m,47p,938286,67.4704,79.1581
1,6,1m,100p,938747,67.3823,79.1581
1,6,1m,220p,938929,67.2069,79.1581
1,6,1m,470p,936784,67.0073,79.1581
1,6,1m,1n,931504,67.0057,79.1581
1,6,1m,2.2n,927152,67.1737,79.1581
1,6,1m,4.7n,925275,67.3014,79.1581
1,6,430,1f,937660,67.4236,79.1581
1,6,430,47p,938263,67.344,79.1581
1,6,430,100p,938724,67.2559,79.1581
1,6,430,220p,938905,67.0804,79.1581
1,6,430,470p,936760,66.8811,79.1581
1,6,430,1n,931481,66.8802,79.1581
1,6,430,2.2n,927130,67.0488,79.1581
1,6,430,4.7n,925253,67.1767,79.1581
1,12,1m,1f,937982,67.5526,79.1972
1,12,1m,47p,938141,67.5324,79.1972
1,12,1m,100p,938277,67.5099,79.1972
1,12,1m,220p,938413,67.4624,79.1972
1,12,1m,470p,938077,67.3935,79.1972
1,12,1m,1n,936589,67.3631,79.1972
1,12,1m,2.2n,934848,67.4093,79.1972
1,12,1m,4.7n,933990,67.4584,79.1972
1,12,430,1f,937959,67.4262,79.1972
1,12,430,47p,938117,67.406,79.1972
1,12,430,100p,938253,67.3835,79.1972
1,12,430,220p,938389,67.336,79.1972
1,12,430,470p,938053,67.2671,79.1972
1,12,430,1n,936565,67.237,79.1972
1,12,430,2.2n,934824,67.2833,79.1972
1,12,430,4.7n,933966,67.3326,79.1972
2,0,1m,1f,941405,67.5833,79.6565
2,0,1m,47p,944184,67.2659,79.6565
2,0,1m,100p,947343,66.9035,79.6565
2,0,1m,220p,954595,66.0649,79.6565
2,0,1m,470p,970559,64.2215,79.6565
2,0,1m,1n,1.0076E+06,59.8412,79.6565
2,0,1m,2.2n,1.1081E+06,46.7114,79.6565
2,0,1m,4.7n,1.18447E+06,16.4737,79.6564
2,0,430,1f,941382,67.4565,79.6565
2,0,430,47p,944160,67.1388,79.6565
2,0,430,100p,947319,66.7759,79.6565
2,0,430,220p,954570,65.9364,79.6565
2,0,430,470p,970532,64.0909,79.6565
2,0,430,1n,1.00756E+06,59.7059,79.6565
2,0,430,2.2n,1.10805E+06,46.5639,79.6565
2,0,430,4.7n,1.18443E+06,16.317,79.6564
2,6,1m,1f,942545,67.5939,79.8145
2,6,1m,47p,943109,67.5142,79.8145
2,6,1m,100p,943399,67.4295,79.8145
2,6,1m,220p,942897,67.289,79.8145
2,6,1m,470p,940115,67.2145,79.8145
2,6,1m,1n,936678,67.2928,79.8145
2,6,1m,2.2n,934735,67.3978,79.8145
2,6,1m,4.7n,933978,67.4573,79.8145
2,6,430,1f,942522,67.4669,79.8145
2,6,430,47p,943085,67.3872,79.8145
2,6,430,100p,943376,67.3024,79.8145
2,6,430,220p,942873,67.162,79.8145
2,6,430,470p,940092,67.0878,79.8145
2,6,430,1n,936655,67.1666,79.8145
2,6,430,2.2n,934712,67.2719,79.8145
2,6,430,4.7n,933955,67.3315,79.8145
2,12,1m,1f,942849,67.5967,79.8571
2,12,1m,47p,943000,67.5763,79.8571
2,12,1m,100p,943103,67.5541,79.8571
2,12,1m,220p,943082,67.5123,79.8571
2,12,1m,470p,942435,67.4746,79.8571
2,12,1m,1n,941257,67.4861,79.8571
2,12,1m,2.2n,940439,67.5225,79.8571
2,12,1m,4.7n,940106,67.5461,79.8571
2,12,430,1f,942824,67.4697,79.8571
2,12,430,47p,942976,67.4493,79.8571
2,12,430,100p,943079,67.4271,79.8571
2,12,430,220p,943057,67.3853,79.8571
2,12,430,470p,942411,67.3477,79.8571
2,12,430,1n,941233,67.3594,79.8571
2,12,430,2.2n,940415,67.3958,79.8571
2,12,430,4.7n,940081,67.4195,79.8571
